,healthconf,healthPE,healthpred,healthseq
5549,2.291896057,91.0,154.0,63.0
5550,3.079824829,47.0,42.0,89.0
5551,2.861808268,88.0,43.0,131.0
5552,2.854624939,73.0,164.0,91.0
5553,1.836185964,45.0,154.0,109.0
5554,3.124491882,58.0,87.0,145.0
5555,2.838014221,30.0,178.0,148.0
5556,2.134817505,4.0,123.0,119.0
5557,2.046863302,9.0,102.0,111.0
5558,2.645939128,30.0,124.0,154.0
5559,2.273000081,32.0,187.0,155.0
5560,2.765829976,49.0,187.0,138.0
5561,2.727966817,35.0,114.0,79.0
5562,2.30859731,81.0,42.0,123.0
5563,2.585477193,11.0,165.0,176.0
5564,1.918997192,52.0,180.0,128.0
5565,2.105575562,4.0,98.0,102.0
5566,2.073538208,67.0,142.0,75.0
5567,2.700210571,10.0,36.0,46.0
5568,2.340735881,63.0,24.0,87.0
5569,2.76659495,5.0,102.0,97.0
5570,2.337243652,125.0,129.0,4.0
5571,2.558686829,58.0,29.0,87.0
5572,2.763706462,93.0,167.0,74.0
5573,2.717731222,112.0,124.0,12.0
5574,2.607167562,18.0,45.0,63.0
5575,1.5072553,143.0,200.0,57.0
5576,2.192790222,116.0,150.0,34.0
5577,2.765358988,39.0,100.0,139.0
5578,2.721884155,7.0,100.0,107.0
5579,1.820183563,37.0,80.0,43.0
5580,2.07652537,52.0,50.0,-2.0
5581,3.12779541,67.0,16.0,83.0
5582,2.931190999,6.0,121.0,127.0
5583,2.73978068,139.0,146.0,7.0
5584,2.764644877,82.0,45.0,127.0
5585,2.792848206,15.0,23.0,8.0
5586,3.035977681,44.0,100.0,56.0
5587,2.932543437,140.0,25.0,165.0
5588,2.932543437,2.0,142.0,144.0
5589,2.970458476,66.0,155.0,89.0
5590,2.928649394,34.0,103.0,137.0
5591,2.831091817,79.0,156.0,77.0
5592,2.777522786,69.0,23.0,92.0
5593,3.057106018,41.0,93.0,134.0
5594,2.595448303,83.0,195.0,112.0
5595,2.859540304,48.0,78.0,126.0
5596,2.827582804,59.0,167.0,108.0
5597,2.502287801,82.0,67.0,149.0
5598,2.531917826,112.0,34.0,146.0
5599,2.828822835,119.0,34.0,153.0
5600,4.185185185,24.0,100.0,124.0
5601,4.12962963,15.0,124.0,109.0
5602,2.185185185,30.0,106.0,76.0
5603,2.166666667,52.0,90.0,38.0
5604,2.074074074,37.0,45.0,82.0
5605,3.203703704,56.0,100.0,44.0
5606,2.101851852,6.0,47.0,53.0
5607,2.277777778,47.0,80.0,33.0
5608,4.324074074,16.0,66.0,82.0
5609,3.972222222,22.0,90.0,112.0
5610,4.037037037,33.0,59.0,92.0
5611,3.203703704,24.0,70.0,94.0
5612,3.398148148,34.0,78.0,112.0
5613,4.074074074,48.0,100.0,148.0
5614,4.157407407,9.0,100.0,109.0
5615,2.175925926,46.0,134.0,88.0
5616,4.148148148,8.0,100.0,108.0
5617,1.268518519,94.0,9.0,103.0
5618,4.351851852,8.0,100.0,108.0
5619,2.185185185,46.0,70.0,116.0
5620,4.277777778,60.0,90.0,150.0
5621,2.111111111,17.0,140.0,157.0
5622,2.333333333,50.0,150.0,100.0
5623,2.305555556,85.0,0.0,85.0
5624,2.111111111,62.0,100.0,162.0
5625,3.203703704,54.0,100.0,154.0
5626,3.148148148,5.0,150.0,155.0
5627,3.166666667,68.0,120.0,52.0
5628,3.240740741,50.0,80.0,130.0
5629,3.194444444,81.0,122.0,41.0
5630,2.259259259,54.0,60.0,6.0
5631,3.296296296,21.0,80.0,59.0
5632,3.231481481,24.0,60.0,84.0
5633,2.138888889,2.0,80.0,78.0
5634,3.148148148,6.0,90.0,84.0
5635,2.064814815,37.0,90.0,53.0
5636,2.175925926,11.0,60.0,49.0
5637,2.268518519,3.0,70.0,67.0
5638,2.305555556,61.0,80.0,141.0
5639,2.222222222,3.0,130.0,127.0
5640,2.166666667,40.0,140.0,100.0
5641,2.185185185,30.0,90.0,120.0
5642,2.287037037,42.0,100.0,142.0
5643,2.175925926,15.0,130.0,115.0
5644,2.12962963,70.0,120.0,50.0
5645,2.222222222,15.0,60.0,75.0
5646,2.166666667,29.0,80.0,109.0
5647,2.064814815,26.0,120.0,94.0
5648,2.194444444,5.0,90.0,95.0
5649,2.12037037,15.0,60.0,45.0
5650,2.25,44.0,60.0,104.0
5651,2.212962963,22.0,110.0,132.0
5652,2.222222222,12.0,115.0,103.0
5653,2.305555556,46.0,90.0,136.0
5654,2.287037037,72.0,140.0,68.0
5655,2.064814815,32.0,80.0,112.0
5656,2.444444444,2.0,110.0,108.0
5657,2.305555556,43.0,100.0,143.0
5658,2.25,33.0,130.0,97.0
5659,2.166666667,52.0,100.0,152.0
5660,2.305555556,33.0,140.0,107.0
5661,2.287037037,20.0,108.0,88.0
5662,2.203703704,52.0,110.0,162.0
5663,2.175925926,61.0,150.0,89.0
5664,2.240740741,5.0,90.0,95.0
5665,2.194444444,17.0,60.0,77.0
5666,2.175925926,45.0,80.0,125.0
5667,2.231481481,56.0,140.0,84.0
5668,2.268518519,34.0,90.0,56.0
5669,2.342592593,24.0,70.0,46.0
5670,2.25,13.0,60.0,73.0
5671,2.425925926,7.0,90.0,97.0
5672,2.268518519,15.0,90.0,105.0
5673,2.064814815,0.0,100.0,100.0
5674,2.138888889,11.0,110.0,99.0
5675,3.277777778,56.0,60.0,4.0
5676,3.222222222,45.0,40.0,85.0
5677,3.148148148,5.0,90.0,95.0
5678,3.166666667,50.0,110.0,60.0
5679,3.037037037,26.0,70.0,44.0
5680,3.268518519,24.0,60.0,84.0
5681,3.138888889,36.0,60.0,96.0
5682,2.018518519,29.0,70.0,99.0
5683,2.972222222,3.0,100.0,103.0
5684,3.175925926,37.0,110.0,73.0
5685,2.138888889,8.0,80.0,72.0
5686,3.240740741,26.0,80.0,106.0
5687,2.212962963,13.0,100.0,87.0
5688,3.194444444,56.0,90.0,146.0
5689,3.194444444,0.0,130.0,130.0
5690,2.203703704,126.0,120.0,-6.0
5691,1.990740741,129.0,10.0,139.0
5692,3.25,25.0,120.0,145.0
5693,3.212962963,69.0,130.0,61.0
5694,3.287037037,49.0,75.0,26.0
5695,2.194444444,32.0,80.0,112.0
5696,2.212962963,48.0,120.0,72.0
5697,2.25,4.0,90.0,94.0
5698,3.222222222,5.0,100.0,105.0
5699,2.333333333,42.0,120.0,78.0
5700,2.092592593,27.0,50.0,23.0
5701,2.194444444,31.0,40.0,9.0
5702,2.25,16.0,50.0,66.0
5703,2.287037037,35.0,60.0,95.0
5704,2.25,34.0,90.0,56.0
5705,2.166666667,104.0,67.0,171.0
5706,2.305555556,27.0,170.0,143.0
5707,2.259259259,27.0,130.0,157.0
5708,2.231481481,56.0,150.0,94.0
5709,2.259259259,65.0,140.0,75.0
5710,2.175925926,20.0,80.0,60.0
5711,2.074074074,27.0,70.0,43.0
5712,2.37962963,31.0,60.0,91.0
5713,2.453703704,9.0,47.0,38.0
5714,2.138888889,19.0,60.0,79.0
5715,2.12962963,39.0,70.0,31.0
5716,2.12962963,35.0,50.0,85.0
5717,2.166666667,19.0,80.0,99.0
5718,2.268518519,16.0,100.0,116.0
5719,2.083333333,49.0,110.0,61.0
5720,3.185185185,58.0,70.0,128.0
5721,2.212962963,6.0,130.0,136.0
5722,2.0,7.0,140.0,133.0
5723,1.972222222,7.0,150.0,143.0
5724,2.407407407,14.0,140.0,126.0
5725,2.0,6.0,104.0,98.0
5726,2.083333333,61.0,100.0,161.0
5727,2.157407407,45.0,150.0,105.0
5728,2.268518519,5.0,115.0,120.0
5729,2.185185185,1.0,120.0,121.0
5730,2.166666667,26.0,130.0,156.0
5731,2.12037037,17.0,140.0,123.0
5732,2.074074074,2.0,120.0,118.0
5733,1.805555556,38.0,105.0,143.0
5734,2.259259259,15.0,130.0,145.0
5735,2.296296296,19.0,140.0,121.0
5736,2.148148148,0.0,130.0,130.0
5737,2.009259259,43.0,125.0,168.0
5738,2.092592593,4.0,150.0,146.0
5739,2.212962963,7.0,140.0,133.0
5740,2.37037037,30.0,130.0,100.0
5741,2.157407407,0.0,105.0,105.0
5742,2.111111111,0.0,120.0,120.0
5743,2.268518519,18.0,130.0,112.0
5744,2.046296296,57.0,124.0,67.0
5745,2.027777778,21.0,70.0,91.0
5746,2.148148148,1.0,90.0,91.0
5747,1.990740741,18.0,80.0,98.0
5748,2.148148148,1.0,100.0,101.0
5749,2.259259259,25.0,118.0,93.0
5750,2.064814815,18.0,100.0,118.0
5751,1.898148148,15.0,120.0,105.0
5752,2.166666667,25.0,120.0,95.0
5753,2.287037037,1.0,90.0,89.0
5754,2.175925926,27.0,80.0,107.0
5755,2.138888889,62.0,100.0,38.0
5756,2.212962963,63.0,40.0,103.0
5757,2.138888889,12.0,100.0,112.0
5758,2.092592593,8.0,115.0,123.0
5759,3.148148148,0.0,120.0,120.0
5760,3.138888889,24.0,120.0,144.0
5761,3.175925926,37.0,140.0,103.0
5762,3.287037037,9.0,100.0,91.0
5763,3.0,33.0,90.0,123.0
5764,2.972222222,38.0,120.0,158.0
5765,2.055555556,25.0,150.0,125.0
5766,2.148148148,7.0,120.0,113.0
5767,2.25,15.0,120.0,105.0
5768,2.018518519,13.0,104.0,117.0
5769,2.962962963,37.0,118.0,81.0
5770,2.962962963,43.0,120.0,163.0
5771,2.342592593,23.0,160.0,137.0
5772,2.333333333,21.0,130.0,151.0
5773,2.148148148,29.0,140.0,169.0
5774,4.222222222,22.0,170.0,192.0
5775,2.194444444,38.0,114.0,152.0
5776,2.518518519,6.0,150.0,144.0
5777,2.185185185,0.0,140.0,140.0
5778,1.87037037,14.0,147.0,161.0
5779,3.222222222,31.0,150.0,119.0
5780,2.314814815,34.0,120.0,86.0
5781,2.25,14.0,80.0,94.0
5782,2.222222222,43.0,90.0,47.0
5783,2.12962963,24.0,50.0,74.0
5784,2.092592593,17.0,80.0,97.0
5785,2.027777778,5.0,100.0,105.0
5786,3.157407407,29.0,107.0,78.0
5787,2.388888889,20.0,80.0,100.0
5788,2.212962963,2.0,110.0,112.0
5789,2.092592593,18.0,120.0,138.0
5790,2.138888889,44.0,130.0,86.0
5791,2.12962963,46.0,90.0,136.0
5792,2.314814815,64.0,130.0,194.0
5793,2.074074074,32.0,180.0,148.0
5794,2.064814815,0.0,150.0,150.0
5795,2.259259259,9.0,140.0,149.0
5796,1.796296296,14.0,150.0,136.0
5797,2.175925926,31.0,140.0,109.0
5798,3.175925926,50.0,110.0,160.0
5799,2.435185185,38.0,150.0,112.0
5800,3.022362497,29.0,105.0,76.0
5801,1.989077374,1.0,90.0,91.0
5802,4.021718895,19.0,105.0,124.0
5803,4.024803234,22.0,140.0,162.0
5804,3.003856459,32.0,150.0,118.0
5805,4.003212197,26.0,130.0,156.0
5806,3.037785514,13.0,160.0,147.0
5807,3.97236814,3.0,170.0,167.0
5808,3.9847055,62.0,180.0,118.0
5809,2.060018836,32.0,120.0,88.0
5810,3.022362497,8.0,100.0,108.0
5811,3.9847055,24.0,130.0,106.0
5812,2.007584072,32.0,120.0,88.0
5813,3.950777103,38.0,90.0,52.0
5814,2.060018836,21.0,70.0,91.0
5815,2.988433442,22.0,90.0,112.0
5816,4.006296537,28.0,120.0,92.0
5817,1.970570347,17.0,80.0,97.0
5818,3.88292031,13.0,105.0,92.0
5819,4.021718895,6.0,90.0,84.0
5820,3.97236814,40.0,90.0,50.0
5821,3.916848048,27.0,70.0,43.0
5822,3.006940139,40.0,60.0,100.0
5823,3.9847055,25.0,90.0,115.0
5824,3.950777103,92.0,130.0,38.0
5825,2.041512797,24.0,70.0,46.0
5826,3.9847055,25.0,70.0,45.0
5827,3.935354745,68.0,80.0,148.0
5828,1.899628885,50.0,120.0,70.0
5829,2.954505045,79.0,80.0,159.0
5830,2.041512797,134.0,60.0,194.0
5831,2.0230061,9.0,150.0,141.0
5832,1.93664195,54.0,170.0,116.0
5833,2.969926744,18.0,140.0,122.0
5834,3.935354745,34.0,150.0,116.0
5835,3.96928446,17.0,130.0,147.0
5836,4.021718895,9.0,160.0,151.0
5837,3.987791157,37.0,170.0,133.0
5838,2.935998348,61.0,120.0,59.0
5839,2.007584072,7.0,80.0,73.0
5840,2.081609873,0.0,100.0,100.0
5841,3.97236814,40.0,120.0,80.0
5842,2.044597137,32.0,90.0,58.0
5843,3.97236814,15.0,70.0,85.0
5844,2.010668411,30.0,120.0,150.0
5845,3.047038533,45.0,170.0,125.0
5846,2.044597137,59.0,150.0,91.0
5847,3.028531177,6.0,100.0,106.0
5848,1.958232988,15.0,120.0,105.0
5849,3.919932387,25.0,130.0,155.0
5850,1.995245724,14.0,110.0,96.0
5851,1.995245724,52.0,120.0,68.0
5852,4.046394272,17.0,80.0,97.0
5853,1.995245724,56.0,120.0,64.0
5854,2.905153632,62.0,70.0,132.0
5855,1.871868838,32.0,120.0,88.0
5856,3.993959178,8.0,100.0,92.0
5857,4.098830684,53.0,110.0,57.0
5858,2.007584072,23.0,80.0,103.0
5859,3.941523425,62.0,110.0,48.0
5860,2.134045297,23.0,70.0,93.0
5861,2.010668411,32.0,80.0,112.0
5862,3.080967589,92.0,130.0,38.0
5863,2.063103835,51.0,60.0,111.0
5864,3.990875497,5.0,100.0,105.0
5865,1.995245724,43.0,80.0,123.0
5866,1.958232988,35.0,110.0,75.0
5867,2.010668411,71.0,45.0,116.0
5868,3.960030122,54.0,90.0,144.0
5869,2.029175109,34.0,120.0,154.0
5870,2.044597137,13.0,140.0,127.0
5871,2.976096083,7.0,110.0,103.0
5872,3.006940139,83.0,12.0,95.0
5873,2.92366033,0.0,100.0,100.0
5874,3.904511347,9.0,110.0,101.0
5875,4.030973232,96.0,100.0,196.0
5876,2.047681148,35.0,150.0,115.0
5877,3.034699856,5.0,110.0,105.0
5878,3.97853682,20.0,120.0,140.0
5879,4.012466534,36.0,120.0,156.0
5880,1.979824025,34.0,150.0,116.0
5881,3.97853682,26.0,130.0,104.0
5882,2.050766146,21.0,80.0,101.0
5883,3.997043518,13.0,110.0,97.0
5884,3.907595028,22.0,105.0,127.0
5885,1.927388272,12.0,140.0,128.0
5886,3.947693422,41.0,135.0,94.0
5887,2.004499073,18.0,95.0,113.0
5888,3.00077146,71.0,125.0,54.0
5889,1.933557611,10.0,80.0,70.0
5890,3.96928446,116.0,90.0,206.0
5891,3.929186066,89.0,150.0,61.0
5892,2.01992176,25.0,80.0,55.0
5893,1.985993034,49.0,90.0,139.0
5894,4.071069649,54.0,120.0,174.0
5895,2.056934496,62.0,150.0,88.0
5896,3.87983597,18.0,110.0,128.0
5897,3.96620012,34.0,140.0,106.0
5898,3.947693422,25.0,120.0,95.0
5899,3.861329273,12.0,110.0,122.0
5900,1.927388272,67.0,110.0,177.0
5901,1.927388272,41.0,150.0,191.0
5902,1.992161384,16.0,150.0,134.0
5903,4.027887574,45.0,150.0,105.0
5904,4.049478612,54.0,90.0,144.0
5905,2.137130296,91.0,120.0,29.0
5906,4.027887574,13.0,70.0,57.0
5907,4.012466534,37.0,80.0,43.0
5908,2.032259449,26.0,80.0,106.0
5909,3.904511347,5.0,130.0,125.0
5910,4.117337381,40.0,100.0,140.0
5911,4.027887574,17.0,140.0,157.0
5912,3.926102385,46.0,155.0,109.0
5913,2.942167027,62.0,100.0,162.0
5914,3.926102385,19.0,140.0,121.0
5915,2.047681148,49.0,120.0,169.0
5916,4.009382194,35.0,150.0,115.0
5917,2.047681148,39.0,140.0,101.0
5918,4.009382194,36.0,120.0,84.0
5919,2.013752422,39.0,100.0,139.0
5920,3.97545248,88.0,160.0,72.0
5921,3.97853682,36.0,100.0,64.0
5922,1.979824025,23.0,90.0,67.0
5923,2.007584072,43.0,100.0,57.0
5924,2.004499073,6.0,80.0,74.0
5925,1.967486337,2.0,100.0,102.0
5926,4.018634555,81.0,120.0,39.0
5927,3.997043518,25.0,70.0,95.0
5928,4.018634555,20.0,100.0,80.0
5929,4.015550215,21.0,100.0,79.0
5930,4.089576346,56.0,100.0,44.0
5931,1.927388272,7.0,70.0,77.0
5932,4.034057572,8.0,90.0,82.0
5933,3.929186066,53.0,110.0,57.0
5934,3.9847055,15.0,70.0,55.0
5935,1.887290537,21.0,100.0,79.0
5936,3.97236814,30.0,100.0,70.0
5937,3.987791157,58.0,90.0,32.0
5938,4.077239646,6.0,60.0,54.0
5939,3.025447496,13.0,80.0,67.0
5940,3.96928446,20.0,80.0,100.0
5941,4.040225592,5.0,90.0,95.0
5942,4.024803234,20.0,100.0,80.0
5943,3.901427008,2.0,90.0,88.0
5944,3.96928446,33.0,100.0,133.0
5945,2.01992176,1.0,110.0,109.0
5946,3.997043518,9.0,100.0,109.0
5947,4.015550215,12.0,90.0,102.0
5948,2.892816273,9.0,90.0,99.0
5949,2.895901272,17.0,90.0,107.0
5950,3.019278157,18.0,100.0,82.0
5951,2.001415062,5.0,90.0,95.0
5952,2.115539258,5.0,100.0,105.0
5953,3.9847055,6.0,105.0,111.0
5954,4.003212197,27.0,120.0,93.0
5955,3.864412954,62.0,100.0,162.0
5956,4.021718895,33.0,130.0,97.0
5957,2.11245426,12.0,100.0,88.0
5958,3.96928446,23.0,100.0,77.0
5959,4.037141252,10.0,90.0,80.0
5960,4.074155306,44.0,100.0,56.0
5961,2.127876947,27.0,70.0,97.0
5962,4.024803234,4.0,105.0,109.0
5963,3.947693422,13.0,90.0,77.0
5964,4.000127857,48.0,90.0,42.0
5965,4.000127857,5.0,80.0,75.0
5966,2.053850486,13.0,100.0,87.0
5967,4.104998704,5.0,90.0,95.0
5968,1.930472612,13.0,70.0,83.0
5969,3.98162116,19.0,100.0,119.0
5970,2.140214635,63.0,100.0,37.0
5971,4.104998704,17.0,80.0,63.0
5972,4.191362854,41.0,90.0,49.0
5973,4.015550215,39.0,70.0,31.0
5974,3.629995883,52.0,60.0,8.0
5975,2.032259449,2.0,50.0,48.0
5976,3.98162116,24.0,80.0,56.0
5977,2.050766146,10.0,70.0,60.0
5978,2.001415062,26.0,65.0,39.0
5979,4.191362854,31.0,50.0,81.0
5980,4.037141252,44.0,70.0,114.0
5981,3.64850258,16.0,90.0,106.0
5982,4.000127857,53.0,100.0,153.0
5983,3.997043518,6.0,120.0,126.0
5984,3.944609082,3.0,100.0,103.0
5985,3.98162116,15.0,80.0,95.0
5986,4.052564269,22.0,100.0,122.0
5987,3.910679368,40.0,140.0,100.0
5988,4.015550215,8.0,80.0,88.0
5989,3.753374086,8.0,70.0,62.0
5990,4.104998704,24.0,90.0,114.0
5991,3.997043518,36.0,100.0,64.0
5992,4.015550215,74.0,80.0,6.0
5993,3.98162116,22.0,30.0,52.0
5994,4.142012758,0.0,50.0,50.0
5995,2.01992176,19.0,70.0,51.0
5996,3.997043518,4.0,60.0,64.0
5997,4.123505402,11.0,80.0,91.0
5998,3.858244933,60.0,100.0,40.0
5999,3.997043518,18.0,70.0,88.0
6000,1.176,10.0,100.0,110.0
6001,3.021333333,17.0,110.0,93.0
6002,1.090666667,43.0,100.0,57.0
6003,2.125333333,66.0,25.0,91.0
6004,2.018666667,14.0,100.0,86.0
6005,1.101333333,3.0,90.0,87.0
6006,2.008,27.0,60.0,33.0
6007,1.272,48.0,90.0,42.0
6008,1.261333333,41.0,50.0,91.0
6009,1.976,121.0,25.0,146.0
6010,1.154666667,11.0,100.0,89.0
6011,1.197333333,88.0,45.0,133.0
6012,1.112,1.0,150.0,151.0
6013,1.069333333,50.0,90.0,140.0
6014,1.037333333,6.0,100.0,94.0
6015,1.090666667,5.0,100.0,105.0
6016,1.037333333,3.0,100.0,97.0
6017,1.112,28.0,150.0,122.0
6018,1.954666667,58.0,100.0,42.0
6019,1.090666667,17.0,80.0,97.0
6020,1.069333333,0.0,145.0,145.0
6021,1.165333333,1.0,100.0,99.0
6022,1.090666667,52.0,150.0,98.0
6023,2.061333333,16.0,110.0,94.0
6024,1.282666667,77.0,145.0,68.0
6025,1.090666667,17.0,50.0,67.0
6026,1.581333333,22.0,80.0,102.0
6027,1.165333333,44.0,145.0,101.0
6028,1.954666667,42.0,90.0,132.0
6029,1.208,85.0,67.0,152.0
6030,1.090666667,55.0,90.0,145.0
6031,1.101333333,9.0,120.0,129.0
6032,1.88,18.0,130.0,112.0
6033,1.133333333,18.0,120.0,102.0
6034,1.154666667,14.0,130.0,116.0
6035,1.165333333,47.0,132.0,179.0
6036,1.933333333,21.0,190.0,169.0
6037,1.122666667,13.0,170.0,183.0
6038,1.698666667,7.0,160.0,153.0
6039,1.197333333,63.0,200.0,137.0
6040,1.922666667,51.0,150.0,99.0
6041,1.944,2.0,80.0,82.0
6042,2.125333333,12.0,100.0,112.0
6043,2.168,32.0,132.0,100.0
6044,1.026666667,32.0,115.0,83.0
6045,1.133333333,37.0,80.0,117.0
6046,1.112,5.0,190.0,195.0
6047,1.976,32.0,200.0,168.0
6048,1.805333333,38.0,150.0,188.0
6049,1.709333333,19.0,167.0,148.0
6050,2.125333333,29.0,190.0,161.0
6051,2.818666667,82.0,152.0,70.0
6052,2.029333333,45.0,90.0,135.0
6053,2.029333333,64.0,170.0,106.0
6054,1.922666667,124.0,167.0,43.0
6055,2.04,23.0,89.0,66.0
6056,2.157333333,9.0,120.0,129.0
6057,1.954666667,19.0,90.0,109.0
6058,2.253333333,45.0,130.0,85.0
6059,1.229333333,10.0,60.0,70.0
6060,1.037333333,61.0,150.0,89.0
6061,2.029333333,88.0,170.0,82.0
6062,1.965333333,25.0,56.0,81.0
6063,1.026666667,45.0,140.0,95.0
6064,1.058666667,51.0,190.0,139.0
6065,1.133333333,2.0,89.0,91.0
6066,1.08,47.0,113.0,66.0
6067,1.176,108.0,170.0,62.0
6068,1.474666667,29.0,115.0,86.0
6069,2.061333333,60.0,130.0,70.0
6070,1.197333333,4.0,89.0,85.0
6071,1.997333333,6.0,67.0,73.0
6072,1.016,3.0,96.0,99.0
6073,1.069333333,33.0,67.0,34.0
6074,1.058666667,2.0,56.0,58.0
6075,1.976,34.0,67.0,33.0
6076,1.709333333,19.0,56.0,75.0
6077,1.933333333,18.0,125.0,107.0
6078,2.221333333,24.0,89.0,65.0
6079,1.090666667,58.0,35.0,93.0
6080,2.978666667,107.0,116.0,9.0
6081,1.837333333,8.0,32.0,24.0
6082,1.133333333,58.0,70.0,12.0
6083,3.042666667,42.0,20.0,62.0
6084,2.104,2.0,50.0,52.0
6085,1.133333333,15.0,24.0,9.0
6086,2.008,26.0,12.0,38.0
6087,1.784,29.0,25.0,54.0
6088,1.698666667,67.0,12.0,79.0
6089,2.104,24.0,100.0,124.0
6090,1.976,90.0,145.0,55.0
6091,1.154666667,36.0,24.0,60.0
6092,2.146666667,83.0,20.0,103.0
6093,2.050666667,29.0,89.0,118.0
6094,1.037333333,87.0,56.0,143.0
6095,1.026666667,91.0,56.0,147.0
6096,1.122666667,60.0,178.0,118.0
6097,1.016,2.0,150.0,148.0
6098,1.133333333,43.0,100.0,143.0
6099,1.186666667,45.0,167.0,122.0
6100,1.314666667,44.0,124.0,80.0
6101,1.997333333,33.0,124.0,91.0
6102,1.112,63.0,78.0,141.0
6103,1.133333333,121.0,199.0,78.0
6104,1.261333333,130.0,12.0,142.0
6105,1.101333333,92.0,167.0,75.0
6106,2.050666667,42.0,90.0,48.0
6107,1.336,38.0,100.0,62.0
6108,1.08,25.0,123.0,98.0
6109,1.229333333,79.0,23.0,102.0
6110,1.144,58.0,167.0,109.0
6111,1.154666667,29.0,123.0,94.0
6112,1.453333333,30.0,56.0,86.0
6113,2.029333333,17.0,98.0,81.0
6114,1.613333333,37.0,88.0,125.0
6115,1.058666667,63.0,156.0,93.0
6116,1.186666667,125.0,190.0,65.0
6117,1.293333333,42.0,67.0,109.0
6118,1.08,13.0,125.0,112.0
6119,1.016,40.0,140.0,100.0
6120,1.08,12.0,67.0,55.0
6121,1.048,21.0,78.0,99.0
6122,1.016,79.0,178.0,99.0
6123,1.058666667,69.0,56.0,125.0
6124,1.112,15.0,56.0,71.0
6125,1.165333333,53.0,90.0,143.0
6126,1.090666667,60.0,45.0,105.0
6127,1.101333333,63.0,56.0,119.0
6128,3.0,41.0,145.0,104.0
6129,1.954666667,61.0,78.0,139.0
6130,1.730666667,9.0,160.0,151.0
6131,1.997333333,109.0,78.0,187.0
6132,2.072,42.0,167.0,125.0
6133,2.029333333,45.0,101.0,146.0
6134,2.104,91.0,178.0,87.0
6135,2.050666667,33.0,67.0,34.0
6136,1.805333333,141.0,178.0,37.0
6137,1.88,2.0,34.0,36.0
6138,1.986666667,22.0,12.0,34.0
6139,1.4,16.0,45.0,61.0
6140,1.933333333,17.0,109.0,92.0
6141,1.976,7.0,145.0,138.0
6142,1.944,31.0,166.0,135.0
6143,3.074666667,89.0,178.0,89.0
6144,1.965333333,47.0,190.0,143.0
6145,1.901333333,26.0,101.0,75.0
6146,2.104,99.0,190.0,91.0
6147,1.218666667,106.0,56.0,162.0
6148,2.114666667,53.0,78.0,131.0
6149,1.858666667,12.0,125.0,137.0
6150,1.976,67.0,178.0,111.0
6151,1.954666667,121.0,190.0,69.0
6152,1.890666667,53.0,56.0,109.0
6153,2.104,2.0,89.0,91.0
6154,2.125333333,23.0,78.0,55.0
6155,2.584,126.0,178.0,52.0
6156,2.008,3.0,78.0,81.0
6157,2.082666667,11.0,78.0,89.0
6158,2.765333333,69.0,115.0,46.0
6159,3.053333333,29.0,16.0,45.0
6160,3.074666667,5.0,67.0,62.0
6161,2.925333333,102.0,19.0,121.0
6162,3.074666667,59.0,18.0,77.0
6163,2.093333333,165.0,189.0,24.0
6164,3.021333333,16.0,56.0,72.0
6165,2.989333333,31.0,67.0,98.0
6166,2.232,58.0,67.0,125.0
6167,2.733333333,9.0,145.0,154.0
6168,3.010666667,76.0,189.0,113.0
6169,3.021333333,14.0,89.0,103.0
6170,2.925333333,108.0,88.0,196.0
6171,2.317333333,15.0,98.0,113.0
6172,1.890666667,37.0,89.0,126.0
6173,1.976,10.0,178.0,188.0
6174,1.08,92.0,45.0,137.0
6175,2.157333333,20.0,123.0,143.0
6176,2.061333333,10.0,156.0,166.0
6177,2.072,117.0,178.0,61.0
6178,2.018666667,48.0,45.0,93.0
6179,2.936,42.0,115.0,157.0
6180,2.04,2.0,200.0,202.0
6181,2.104,27.0,90.0,117.0
6182,2.029333333,16.0,89.0,73.0
6183,1.976,23.0,170.0,193.0
6184,2.125333333,17.0,90.0,73.0
6185,1.954666667,157.0,35.0,192.0
6186,2.029333333,26.0,170.0,144.0
6187,2.317333333,132.0,167.0,35.0
6188,1.997333333,34.0,90.0,56.0
6189,2.061333333,78.0,189.0,111.0
6190,2.968,127.0,190.0,63.0
6191,2.050666667,34.0,89.0,123.0
6192,1.922666667,59.0,167.0,108.0
6193,3.234666667,51.0,15.0,66.0
6194,1.144,86.0,2.0,88.0
6195,2.114666667,116.0,190.0,74.0
6196,2.2,3.0,89.0,92.0
6197,1.976,64.0,115.0,51.0
6198,2.050666667,135.0,189.0,54.0
6199,2.050666667,21.0,26.0,47.0
6200,3.980902778,18.0,100.0,118.0
6201,2.991319444,25.0,101.0,126.0
6202,2.991319444,58.0,128.0,70.0
6203,2.991319444,15.0,100.0,115.0
6204,3.0,18.0,90.0,108.0
6205,2.982638889,16.0,120.0,136.0
6206,2.991319444,23.0,115.0,92.0
6207,3.026041667,50.0,125.0,75.0
6208,3.026041667,11.0,125.0,114.0
6209,2.973958333,57.0,120.0,63.0
6210,1.993055556,33.0,95.0,62.0
6211,2.019097222,40.0,95.0,55.0
6212,1.993055556,4.0,93.0,89.0
6213,1.984375,8.0,99.0,91.0
6214,1.958333333,4.0,102.0,106.0
6215,1.845486111,20.0,110.0,90.0
6216,1.958333333,34.0,80.0,114.0
6217,1.967013889,11.0,80.0,91.0
6218,1.90625,17.0,85.0,68.0
6219,2.019097222,15.0,100.0,85.0
6220,1.993055556,16.0,100.0,84.0
